1478529283396,0.472100,0.468900,200,0.480000,1400,6.190000,0.027500
1478529285886,0.472100,0.468900,200,0.480000,1400,6.190000,0.027500
1478529288378,0.472100,0.468900,200,0.480000,1400,6.190000,0.027500
1478529289885,0.470000,0.468900,200,0.480000,1400,5.710000,0.025400
1478529293392,0.470000,0.468900,32100,0.480000,1000,5.710000,0.025400
1478529296885,0.470000,0.468900,32000,0.472100,2000,5.710000,0.025400
1478529298887,0.472100,0.472100,400,0.480000,1000,6.190000,0.027500
1478529301395,0.472100,0.472100,300,0.480000,1000,6.190000,0.027500
1478529304400,0.474900,0.472100,300,0.480000,1000,6.820000,0.030300
1478529307901,0.474900,0.472100,300,0.480000,2100,6.820000,0.030300
1478529309978,0.474900,0.472100,300,0.480000,2100,6.820000,0.030300
1478529312927,0.474900,0.472100,300,0.480000,2100,6.820000,0.030300
1478529315404,0.474900,0.472100,300,0.480000,2100,6.820000,0.030300
1478529317400,0.479500,0.472100,400,0.480000,2100,7.850000,0.034900
1478529319896,0.472100,0.472100,400,0.480000,2100,6.190000,0.027500
1478529322394,0.475000,0.472100,400,0.480000,2100,6.840000,0.030400
1478529324413,0.475000,0.472100,400,0.480000,2100,6.840000,0.030400
1478529326963,0.475000,0.472100,400,0.480000,2000,6.840000,0.030400
1478529329417,0.475000,0.472100,400,0.480000,2000,6.840000,0.030400
1478529331919,0.475000,0.472100,400,0.480000,2000,6.840000,0.030400
1478529333917,0.475000,0.472100,400,0.480000,2000,6.840000,0.030400
1478529336416,0.475000,0.472100,32200,0.480000,2000,6.840000,0.030400
1478529339433,0.475000,0.472100,32200,0.480000,2000,6.840000,0.030400
1478529341436,0.475000,0.472100,32200,0.480000,2000,6.840000,0.030400
1478529345413,0.475000,0.472100,32200,0.480000,2000,6.840000,0.030400
1478529347928,0.475000,0.472100,32200,0.480000,2000,6.840000,0.030400
1478529350424,0.475000,0.472100,32200,0.480000,2000,6.840000,0.030400
1478529352933,0.475000,0.472100,32200,0.480000,2000,6.840000,0.030400
1478529356433,0.475000,0.472100,32200,0.480000,2000,6.840000,0.030400
1478529359431,0.475000,0.472100,32200,0.478700,200,6.840000,0.030400
1478529361921,0.475000,0.472100,32200,0.478700,200,6.840000,0.030400
1478529363480,0.475000,0.472100,32200,0.478700,200,6.840000,0.030400
1478529365971,0.475000,0.472100,32200,0.478700,200,6.840000,0.030400
1478529368960,0.475000,0.472100,32200,0.478700,200,6.840000,0.030400
1478529371914,0.475100,0.475000,100,0.476400,200,6.860000,0.030500
1478529374436,0.475100,0.475000,100,0.476400,200,6.860000,0.030500
1478529376425,0.475100,0.475000,100,0.476400,200,6.860000,0.030500
1478529379442,0.475100,0.475000,100,0.476400,200,6.860000,0.030500
1478529383456,0.475100,0.475000,100,0.476400,200,6.860000,0.030500
1478529386957,0.475000,0.474700,200,0.476400,200,6.840000,0.030400
1478529389463,0.475000,0.474700,200,0.476400,200,6.840000,0.030400
1478529392991,0.475000,0.474700,200,0.476400,200,6.840000,0.030400
1478529393964,0.472100,0.472100,27900,0.476400,200,6.190000,0.027500
1478529397986,0.476300,0.472100,27900,0.476400,1100,7.130000,0.031700
1478529408470,0.476300,0.472100,29400,0.476400,600,7.130000,0.031700
1478529414466,0.476300,0.472100,28800,0.476400,600,7.130000,0.031700
1478529417464,0.476300,0.472100,28800,0.476400,600,7.130000,0.031700
1478529419478,0.476300,0.472100,28800,0.476400,600,7.130000,0.031700
1478529422491,0.472100,0.472100,28800,0.476400,600,6.190000,0.027500
1478529424985,0.472100,0.472100,28800,0.476400,600,6.190000,0.027500
1478529429485,0.472100,0.472100,28800,0.476400,600,6.190000,0.027500
1478529431536,0.472100,0.472100,28800,0.476400,600,6.190000,0.027500
1478529433477,0.472100,0.472100,28800,0.476400,600,6.190000,0.027500
1478529437007,0.472100,0.472100,28800,0.476400,600,6.190000,0.027500
1478529439497,0.472100,0.472100,28800,0.476400,600,6.190000,0.027500
1478529442027,0.472100,0.472100,28800,0.476400,600,6.190000,0.027500
1478529444482,0.472100,0.472100,28800,0.476400,600,6.190000,0.027500
1478529446997,0.472100,0.472100,28800,0.476400,600,6.190000,0.027500
1478529449498,0.472100,0.472100,28800,0.476400,600,6.190000,0.027500
1478529451991,0.472100,0.472100,28800,0.476400,600,6.190000,0.027500
1478529454529,0.472100,0.472100,28800,0.476400,600,6.190000,0.027500
1478529456991,0.472100,0.472100,28800,0.476400,600,6.190000,0.027500
1478529459516,0.472100,0.472200,3300,0.476400,600,6.190000,0.027500
1478529463015,0.472100,0.472200,3300,0.476400,600,6.190000,0.027500
1478529465505,0.472100,0.472200,3300,0.476400,600,6.190000,0.027500
1478529468379,0.472100,0.472200,2300,0.476400,600,6.190000,0.027500
1478529470877,0.472100,0.472200,2300,0.476400,600,6.190000,0.027500
1478529472874,0.472100,0.472200,2300,0.476400,600,6.190000,0.027500
1478529475380,0.472100,0.472200,2300,0.476400,600,6.190000,0.027500
1478529476878,0.472100,0.472200,2300,0.476400,600,6.190000,0.027500
1478529480380,0.472100,0.472200,2300,0.476400,600,6.190000,0.027500
1478529483890,0.472100,0.472200,2300,0.476400,600,6.190000,0.027500
1478529486389,0.472100,0.472200,2300,0.476400,600,6.190000,0.027500
1478529488887,0.472100,0.472200,2300,0.476400,600,6.190000,0.027500
1478529491382,0.472100,0.472200,2300,0.476400,600,6.190000,0.027500
1478529493887,0.472200,0.472200,2100,0.472600,1800,6.210000,0.027600
1478529494884,0.472200,0.472100,27900,0.472600,1800,6.210000,0.027600
1478529496402,0.472200,0.472100,27900,0.472600,1800,6.210000,0.027600
1478529500902,0.472100,0.472100,100,0.472600,1100,6.190000,0.027500
1478529502901,0.472100,0.471900,200,0.472100,1800,6.190000,0.027500
1478529504901,0.472100,0.471900,200,0.472100,1800,6.190000,0.027500
1478529507909,0.472100,0.471900,200,0.472100,1800,6.190000,0.027500
1478529510407,0.472100,0.471900,200,0.472100,1800,6.190000,0.027500
1478529512940,0.472100,0.471900,200,0.472100,1800,6.190000,0.027500
1478529515405,0.472100,0.471900,200,0.472100,1800,6.190000,0.027500
1478529517910,0.472100,0.471900,200,0.472100,1800,6.190000,0.027500
1478529520407,0.472100,0.471900,200,0.472100,1800,6.190000,0.027500
1478529523958,0.472100,0.471900,200,0.472100,1800,6.190000,0.027500
1478529525946,0.472100,0.470500,100,0.472100,1800,6.190000,0.027500
1478529528915,0.472100,0.470500,1300,0.472100,1800,6.190000,0.027500
1478529533410,0.472100,0.470500,1300,0.472100,1800,6.190000,0.027500
1478529535926,0.472100,0.470500,1300,0.472100,1800,6.190000,0.027500
